country_region,date,value
Australia,2021-03-03,1342
Australia,2021-03-03,618
Australia,2021-03-03,234
Australia,2021-03-03,20481
Australia,2021-03-03,914
Austria,2021-03-03,465322
Azerbaijan,2021-03-03,235333
Bahamas,2021-03-03,8573
Bahrain,2021-03-03,124269
Bangladesh,2021-03-03,547930
Barbados,2021-03-03,3163
Belarus,2021-03-03,290447
Belgium,2021-03-03,777608
Belize,2021-03-03,12328
Benin,2021-03-03,6071
Bhutan,2021-03-03,867
Bolivia,2021-03-03,251391
Bosnia and Herzegovina,2021-03-03,133982
Botswana,2021-03-03,30727
Brazil,2021-03-03,10718630
Brunei,2021-03-03,187
Bulgaria,2021-03-03,253183
Burkina Faso,2021-03-03,12071
Burma,2021-03-03,141984
Burundi,2021-03-03,2240
Cabo Verde,2021-03-03,15558
Cambodia,2021-03-03,909
Cameroon,2021-03-03,35714
Canada,2021-03-03,134454
Canada,2021-03-03,81909
Canada,2021-03-03,0
Canada,2021-03-03,13
Canada,2021-03-03,32000
Canada,2021-03-03,1438
Canada,2021-03-03,997
Canada,2021-03-03,47
Canada,2021-03-03,1646
Canada,2021-03-03,359
Canada,2021-03-03,309022
Canada,2021-03-03,136
Canada,2021-03-03,289322
Canada,2021-03-03,13
Canada,2021-03-03,29059
Canada,2021-03-03,72
Central African Republic,2021-03-03,5004
Chad,2021-03-03,4056
Chile,2021-03-03,835552
China,2021-03-03,994
China,2021-03-03,1049
China,2021-03-03,591
China,2021-03-03,551
China,2021-03-03,187
China,2021-03-03,2221
China,2021-03-03,267
China,2021-03-03,147
China,2021-03-03,171
China,2021-03-03,1317
China,2021-03-03,1610
China,2021-03-03,1305
China,2021-03-03,11046
China,2021-03-03,68151
China,2021-03-03,1036
China,2021-03-03,367
China,2021-03-03,704
China,2021-03-03,935
China,2021-03-03,573
China,2021-03-03,406
China,2021-03-03,48
China,2021-03-03,75
China,2021-03-03,18
China,2021-03-03,553
China,2021-03-03,869
China,2021-03-03,1802
China,2021-03-03,240
China,2021-03-03,910
China,2021-03-03,357
China,2021-03-03,1
China,2021-03-03,0
China,2021-03-03,980
China,2021-03-03,234
China,2021-03-03,1322
Colombia,2021-03-03,2262646
Comoros,2021-03-03,3580
Congo (Brazzaville),2021-03-03,8820
Congo (Kinshasa),2021-03-03,26247
Costa Rica,2021-03-03,205890
Cote d'Ivoire,2021-03-03,33285
Croatia,2021-03-03,244205
Cuba,2021-03-03,52501
Cyprus,2021-03-03,35620
Czechia,2021-03-03,1269058
Denmark,2021-03-03,658
Denmark,2021-03-03,30
Denmark,2021-03-03,212798
Diamond Princess,2021-03-03,712
Djibouti,2021-03-03,6102
Dominica,2021-03-03,144
Dominican Republic,2021-03-03,240773
Ecuador,2021-03-03,289472
Egypt,2021-03-03,184168
El Salvador,2021-03-03,60640
Equatorial Guinea,2021-03-03,6210
Eritrea,2021-03-03,2892
Estonia,2021-03-03,69193
Eswatini,2021-03-03,17103
Ethiopia,2021-03-03,161974
Fiji,2021-03-03,63
Finland,2021-03-03,59442
France,2021-03-03,16627
France,2021-03-03,18452
France,2021-03-03,9968
France,2021-03-03,6746
France,2021-03-03,17600
France,2021-03-03,58
France,2021-03-03,13125
France,2021-03-03,638
France,2021-03-03,24
France,2021-03-03,1571
France,2021-03-03,9
France,2021-03-03,3785326
Gabon,2021-03-03,15254
Gambia,2021-03-03,4735
Georgia,2021-03-03,271739
Germany,2021-03-03,2472913
Ghana,2021-03-03,84349
Greece,2021-03-03,197279
Grenada,2021-03-03,148
Guatemala,2021-03-03,176250
Guinea,2021-03-03,16291
Guinea-Bissau,2021-03-03,3282
Guyana,2021-03-03,8648
Haiti,2021-03-03,12531
Holy See,2021-03-03,27
Honduras,2021-03-03,172100
Hungary,2021-03-03,439900
Iceland,2021-03-03,6058
India,2021-03-03,11156923
Indonesia,2021-03-03,1353834
Iran,2021-03-03,1656699
Iraq,2021-03-03,708951
Ireland,2021-03-03,221189
Israel,2021-03-03,789485
Italy,2021-03-03,2976274
Jamaica,2021-03-03,24103
Japan,2021-03-03,434944
Jordan,2021-03-03,407617
Kazakhstan,2021-03-03,265028
Kenya,2021-03-03,106801
Kiribati,2021-03-03,0
"Korea, South",2021-03-03,91240
Kosovo,2021-03-03,70853
Kuwait,2021-03-03,194781
Kyrgyzstan,2021-03-03,86410
Laos,2021-03-03,45
Latvia,2021-03-03,88022
Lebanon,2021-03-03,383499
Lesotho,2021-03-03,10521
Liberia,2021-03-03,2017
Libya,2021-03-03,135585
Liechtenstein,2021-03-03,2577
Lithuania,2021-03-03,200351
Luxembourg,2021-03-03,55902
MS Zaandam,2021-03-03,9
Madagascar,2021-03-03,19831
Malawi,2021-03-03,32229
Malaysia,2021-03-03,305880
Maldives,2021-03-03,20280
Mali,2021-03-03,8446
Malta,2021-03-03,23226
Marshall Islands,2021-03-03,4
Mauritania,2021-03-03,17252
Mauritius,2021-03-03,619
Mexico,2021-03-03,2104987
Micronesia,2021-03-03,1
Moldova,2021-03-03,189397
Monaco,2021-03-03,1981
Mongolia,2021-03-03,3076
Montenegro,2021-03-03,77493
Morocco,2021-03-03,484753
Mozambique,2021-03-03,60395
Namibia,2021-03-03,39297
Nepal,2021-03-03,274381
Netherlands,2021-03-03,7973
Netherlands,2021-03-03,196
Netherlands,2021-03-03,4740
Netherlands,2021-03-03,2065
Netherlands,2021-03-03,1101430
New Zealand,2021-03-03,0
New Zealand,2021-03-03,2389
Nicaragua,2021-03-03,6489
Niger,2021-03-03,4740
Nigeria,2021-03-03,156960
North Macedonia,2021-03-03,104548
Norway,2021-03-03,72923
Oman,2021-03-03,142527
Pakistan,2021-03-03,585435
Palau,2021-03-03,0
Panama,2021-03-03,342741
Papua New Guinea,2021-03-03,1365
Paraguay,2021-03-03,162871
Peru,2021-03-03,1338297
Philippines,2021-03-03,582223
Poland,2021-03-03,1735406
Portugal,2021-03-03,806626
Qatar,2021-03-03,165071
Romania,2021-03-03,812318
Russia,2021-03-03,4230707
Rwanda,2021-03-03,19198
Saint Kitts and Nevis,2021-03-03,41
Saint Lucia,2021-03-03,3803
Saint Vincent and the Grenadines,2021-03-03,1645
Samoa,2021-03-03,3
San Marino,2021-03-03,3829
Sao Tome and Principe,2021-03-03,1881
Saudi Arabia,2021-03-03,378333
Senegal,2021-03-03,35037
Serbia,2021-03-03,470941
Seychelles,2021-03-03,2890
Sierra Leone,2021-03-03,3900
Singapore,2021-03-03,59979
Slovakia,2021-03-03,314359
Slovenia,2021-03-03,192266
Solomon Islands,2021-03-03,18
Somalia,2021-03-03,7727
South Africa,2021-03-03,1516262
South Sudan,2021-03-03,8305
Spain,2021-03-03,3136321
Sri Lanka,2021-03-03,84226
Sudan,2021-03-03,30479
Summer Olympics 2020,2021-03-03,0
Suriname,2021-03-03,8953
Sweden,2021-03-03,675292
Switzerland,2021-03-03,559845
Syria,2021-03-03,15753
Taiwan*,2021-03-03,958
Tajikistan,2021-03-03,13308
Tanzania,2021-03-03,509
Thailand,2021-03-03,26108
Timor-Leste,2021-03-03,113
Togo,2021-03-03,7188
Trinidad and Tobago,2021-03-03,7723
Tunisia,2021-03-03,235008
Turkey,2021-03-03,2734836
US,2021-03-03,28833825
Uganda,2021-03-03,40408
Ukraine,2021-03-03,1412748
United Arab Emirates,2021-03-03,399463
United Kingdom,2021-03-03,18
United Kingdom,2021-03-03,713
United Kingdom,2021-03-03,153
United Kingdom,2021-03-03,447
United Kingdom,2021-03-03,4040
United Kingdom,2021-03-03,54
United Kingdom,2021-03-03,4243
United Kingdom,2021-03-03,511
United Kingdom,2021-03-03,20
United Kingdom,2021-03-03,4
United Kingdom,2021-03-03,2132
United Kingdom,2021-03-03,4194785
Uruguay,2021-03-03,60074
Uzbekistan,2021-03-03,80035
Vanuatu,2021-03-03,1
Venezuela,2021-03-03,140383
Vietnam,2021-03-03,2482
West Bank and Gaza,2021-03-03,189326
Yemen,2021-03-03,2363
Zambia,2021-03-03,80090
Zimbabwe,2021-03-03,36179
Afghanistan,2021-03-04,55775
Albania,2021-03-04,110521
Algeria,2021-03-04,113761
Andorra,2021-03-04,10976
Angola,2021-03-04,20981
Antigua and Barbuda,2021-03-04,813
Argentina,2021-03-04,2133963
Armenia,2021-03-04,173307
Australia,2021-03-04,120
Australia,2021-03-04,5205
Australia,2021-03-04,105
Australia,2021-03-04,1344
Australia,2021-03-04,618
Australia,2021-03-04,234
Australia,2021-03-04,20481
Australia,2021-03-04,914
Austria,2021-03-04,467646
Azerbaijan,2021-03-04,235647
Bahamas,2021-03-04,8573
Bahrain,2021-03-04,124857
Bangladesh,2021-03-04,548549
Barbados,2021-03-04,3186
Belarus,2021-03-04,291621
Belgium,2021-03-04,780251
Belize,2021-03-04,12329
Benin,2021-03-04,6071
Bhutan,2021-03-04,867
Bolivia,2021-03-04,252360
Bosnia and Herzegovina,2021-03-04,134892
Botswana,2021-03-04,31746
Brazil,2021-03-04,10793732
Brunei,2021-03-04,188
Bulgaria,2021-03-04,255381
Burkina Faso,2021-03-04,12103
Burma,2021-03-04,142000
Burundi,2021-03-04,2268
Cabo Verde,2021-03-04,15621
Cambodia,2021-03-04,932
Cameroon,2021-03-04,35714
Canada,2021-03-04,134785
Canada,2021-03-04,82473
Canada,2021-03-04,0
Canada,2021-03-04,13
Canada,2021-03-04,32051
Canada,2021-03-04,1443
Canada,2021-03-04,1002
Canada,2021-03-04,47
Canada,2021-03-04,1649
Canada,2021-03-04,369
Canada,2021-03-04,310165
Canada,2021-03-04,136
Canada,2021-03-04,290181
Canada,2021-03-04,13
Canada,2021-03-04,29220
Canada,2021-03-04,72
Central African Republic,2021-03-04,5018
Chad,2021-03-04,4089
Chile,2021-03-04,840119
China,2021-03-04,994
China,2021-03-04,1049
China,2021-03-04,591
China,2021-03-04,551
China,2021-03-04,187
China,2021-03-04,2222
China,2021-03-04,267
China,2021-03-04,147
China,2021-03-04,171
China,2021-03-04,1317
China,2021-03-04,1610
China,2021-03-04,1305
China,2021-03-04,11055
China,2021-03-04,68151
China,2021-03-04,1037
China,2021-03-04,367
China,2021-03-04,704
China,2021-03-04,935
China,2021-03-04,573
China,2021-03-04,406
China,2021-03-04,48
China,2021-03-04,75
China,2021-03-04,18
China,2021-03-04,553
China,2021-03-04,869
China,2021-03-04,1808
China,2021-03-04,240
China,2021-03-04,910
China,2021-03-04,358
China,2021-03-04,1
China,2021-03-04,0
China,2021-03-04,980
China,2021-03-04,234
China,2021-03-04,1322
Colombia,2021-03-04,2266211
Comoros,2021-03-04,3580
Congo (Brazzaville),2021-03-04,9179
Congo (Kinshasa),2021-03-04,26340
Costa Rica,2021-03-04,206293
Cote d'Ivoire,2021-03-04,33976
Croatia,2021-03-04,244872
Cuba,2021-03-04,53308
Cyprus,2021-03-04,36004
Czechia,2021-03-04,1284288
Denmark,2021-03-04,658
Denmark,2021-03-04,31
Denmark,2021-03-04,213318
Diamond Princess,2021-03-04,712
Djibouti,2021-03-04,6110
Dominica,2021-03-04,144
Dominican Republic,2021-03-04,241392
Ecuador,2021-03-04,289735
Egypt,2021-03-04,184755
El Salvador,2021-03-04,60800
Equatorial Guinea,2021-03-04,6210
Eritrea,2021-03-04,2913
Estonia,2021-03-04,70610
Eswatini,2021-03-04,17129
Ethiopia,2021-03-04,162954
Fiji,2021-03-04,63
Finland,2021-03-04,60200
France,2021-03-04,16627
France,2021-03-04,18459
France,2021-03-04,9968
France,2021-03-04,6746
France,2021-03-04,17600
France,2021-03-04,58
France,2021-03-04,13125
France,2021-03-04,638
France,2021-03-04,24
France,2021-03-04,1571
France,2021-03-04,9
France,2021-03-04,3810605
Gabon,2021-03-04,15254
Gambia,2021-03-04,4759
Georgia,2021-03-04,271872
Germany,2021-03-04,2484306
Ghana,2021-03-04,85239
Greece,2021-03-04,199496
Grenada,2021-03-04,148
Guatemala,2021-03-04,176876
Guinea,2021-03-04,16420
Guinea-Bissau,2021-03-04,3301
Guyana,2021-03-04,8699
Haiti,2021-03-04,12536
Holy See,2021-03-04,27
Honduras,2021-03-04,172577
Hungary,2021-03-04,446178
Iceland,2021-03-04,6058
India,2021-03-04,11173761
Indonesia,2021-03-04,1361098
Iran,2021-03-04,1665103
Iraq,2021-03-04,713994
Ireland,2021-03-04,221649
Israel,2021-03-04,793407
Italy,2021-03-04,2999119
Jamaica,2021-03-04,24444
Japan,2021-03-04,436093
Jordan,2021-03-04,413350
Kazakhstan,2021-03-04,265929
Kenya,2021-03-04,107329
Kiribati,2021-03-04,0
"Korea, South",2021-03-04,91638
Kosovo,2021-03-04,70853
Kuwait,2021-03-04,196497
Kyrgyzstan,2021-03-04,86410
Laos,2021-03-04,45
Latvia,2021-03-04,88668
Lebanon,2021-03-04,386868
Lesotho,2021-03-04,10522
Liberia,2021-03-04,2017
Libya,2021-03-04,136587
Liechtenstein,2021-03-04,2582
Lithuania,2021-03-04,200898
Luxembourg,2021-03-04,56110
MS Zaandam,2021-03-04,9
Madagascar,2021-03-04,19831
Malawi,2021-03-04,32283
Malaysia,2021-03-04,307943
Maldives,2021-03-04,20447
Mali,2021-03-04,8470
Malta,2021-03-04,23588
Marshall Islands,2021-03-04,4
Mauritania,2021-03-04,17267
Mauritius,2021-03-04,620
Mexico,2021-03-04,2112508
Micronesia,2021-03-04,1
Moldova,2021-03-04,191197
Monaco,2021-03-04,1997
Mongolia,2021-03-04,3153
Montenegro,2021-03-04,78060
Morocco,2021-03-04,485147
Mozambique,2021-03-04,61170
Namibia,2021-03-04,39466
Nepal,2021-03-04,274488
Netherlands,2021-03-04,8009
Netherlands,2021-03-04,196
Netherlands,2021-03-04,4751
Netherlands,2021-03-04,2066
Netherlands,2021-03-04,1105544
New Zealand,2021-03-04,0
New Zealand,2021-03-04,2389
Nicaragua,2021-03-04,6489
Niger,2021-03-04,4740
Nigeria,2021-03-04,157671
North Macedonia,2021-03-04,105269
Norway,2021-03-04,73493
Oman,2021-03-04,142896
Pakistan,2021-03-04,587014
Palau,2021-03-04,0
Panama,2021-03-04,343281
Papua New Guinea,2021-03-04,1365
Paraguay,2021-03-04,164310
Peru,2021-03-04,1344969
Philippines,2021-03-04,584667
Poland,2021-03-04,1750659
Portugal,2021-03-04,807456
Qatar,2021-03-04,165546
Romania,2021-03-04,816589
Russia,2021-03-04,4241970
Rwanda,2021-03-04,19334
Saint Kitts and Nevis,2021-03-04,41
Saint Lucia,2021-03-04,3814
Saint Vincent and the Grenadines,2021-03-04,1645
Samoa,2021-03-04,3
San Marino,2021-03-04,3867
Sao Tome and Principe,2021-03-04,1898
Saudi Arabia,2021-03-04,378708
Senegal,2021-03-04,35247
Serbia,2021-03-04,474807
Seychelles,2021-03-04,2928
Sierra Leone,2021-03-04,3900
Singapore,2021-03-04,59998
Slovakia,2021-03-04,317159
Slovenia,2021-03-04,193285
Solomon Islands,2021-03-04,18
Somalia,2021-03-04,7850
South Africa,2021-03-04,1517666
South Sudan,2021-03-04,8414
Spain,2021-03-04,3142358
Sri Lanka,2021-03-04,84610
Sudan,2021-03-04,30479
Summer Olympics 2020,2021-03-04,0
Suriname,2021-03-04,8959
Sweden,2021-03-04,680130
Switzerland,2021-03-04,561068
Syria,2021-03-04,15815
Taiwan*,2021-03-04,960
Tajikistan,2021-03-04,13308
Tanzania,2021-03-04,509
Thailand,2021-03-04,26162
Timor-Leste,2021-03-04,113
Togo,2021-03-04,7323
Trinidad and Tobago,2021-03-04,7727
Tunisia,2021-03-04,235643
Turkey,2021-03-04,2746158
US,2021-03-04,28901885
Uganda,2021-03-04,40426
Ukraine,2021-03-04,1422927
United Arab Emirates,2021-03-04,402205
United Kingdom,2021-03-04,18
United Kingdom,2021-03-04,718
United Kingdom,2021-03-04,153
United Kingdom,2021-03-04,448
United Kingdom,2021-03-04,4041
United Kingdom,2021-03-04,54
United Kingdom,2021-03-04,4243
United Kingdom,2021-03-04,546
United Kingdom,2021-03-04,20
United Kingdom,2021-03-04,4
United Kingdom,2021-03-04,2161
United Kingdom,2021-03-04,4201358
Uruguay,2021-03-04,60945
Uzbekistan,2021-03-04,80035
Vanuatu,2021-03-04,1
Venezuela,2021-03-04,140960
Vietnam,2021-03-04,2488
West Bank and Gaza,2021-03-04,191203
Yemen,2021-03-04,2375
Zambia,2021-03-04,80687
Zimbabwe,2021-03-04,36223
Afghanistan,2021-03-05,55827
Albania,2021-03-05,111301
Algeria,2021-03-05,113948
Andorra,2021-03-05,10998
Angola,2021-03-05,21026
Antigua and Barbuda,2021-03-05,813
Argentina,2021-03-05,2141854
Armenia,2021-03-05,173749
Australia,2021-03-05,120
Australia,2021-03-05,5207
Australia,2021-03-05,105
Australia,2021-03-05,1347
Australia,2021-03-05,618
Australia,2021-03-05,234
Australia,2021-03-05,20482
Australia,2021-03-05,916
Austria,2021-03-05,470314
Azerbaijan,2021-03-05,236012
Bahamas,2021-03-05,8600
Bahrain,2021-03-05,125514
Bangladesh,2021-03-05,549184
Barbados,2021-03-05,3217
Belarus,2021-03-05,293103
Belgium,2021-03-05,783010
Belize,2021-03-05,12335
Benin,2021-03-05,6071
Bhutan,2021-03-05,867
Bolivia,2021-03-05,253297
Bosnia and Herzegovina,2021-03-05,135513
Botswana,2021-03-05,31746
Brazil,2021-03-05,10869227
Brunei,2021-03-05,188
Bulgaria,2021-03-05,258385
Burkina Faso,2021-03-05,12123
Burma,2021-03-05,142000
Burundi,2021-03-05,2283
Cabo Verde,2021-03-05,15683
Cambodia,2021-03-05,953
Cameroon,2021-03-05,35714
Canada,2021-03-05,135196
Canada,2021-03-05,83107
Canada,2021-03-05,0
Canada,2021-03-05,13
Canada,2021-03-05,32104
Canada,2021-03-05,1447
Canada,2021-03-05,1003
Canada,2021-03-05,47
Canada,2021-03-05,1651
Canada,2021-03-05,373
Canada,2021-03-05,311013
Canada,2021-03-05,136
Canada,2021-03-05,290885
Canada,2021-03-05,13
Canada,2021-03-05,29432
Canada,2021-03-05,72
Central African Republic,2021-03-05,5018
Chad,2021-03-05,4089
Chile,2021-03-05,845450
China,2021-03-05,994
China,2021-03-05,1049
China,2021-03-05,591
China,2021-03-05,551
China,2021-03-05,187
China,2021-03-05,2225
China,2021-03-05,267
China,2021-03-05,147
China,2021-03-05,171
China,2021-03-05,1317
China,2021-03-05,1610
China,2021-03-05,1305
China,2021-03-05,11066
China,2021-03-05,68151
China,2021-03-05,1037
China,2021-03-05,367
China,2021-03-05,704
China,2021-03-05,935
China,2021-03-05,573
China,2021-03-05,406
China,2021-03-05,48
China,2021-03-05,75
China,2021-03-05,18
China,2021-03-05,553
China,2021-03-05,869
China,2021-03-05,1809
China,2021-03-05,240
China,2021-03-05,911
China,2021-03-05,361
China,2021-03-05,1
China,2021-03-05,2
China,2021-03-05,980
China,2021-03-05,234
China,2021-03-05,1322
Colombia,2021-03-05,2269582
Comoros,2021-03-05,3587
Congo (Brazzaville),2021-03-05,9179
Congo (Kinshasa),2021-03-05,26340
Costa Rica,2021-03-05,206640
Cote d'Ivoire,2021-03-05,34412
Croatia,2021-03-05,245462
Cuba,2021-03-05,54085
Cyprus,2021-03-05,36277
Czechia,2021-03-05,1299002
Denmark,2021-03-05,658
Denmark,2021-03-05,31
Denmark,2021-03-05,213932
Diamond Princess,2021-03-05,712
Djibouti,2021-03-05,6130
Dominica,2021-03-05,144
Dominican Republic,2021-03-05,242087
Ecuador,2021-03-05,291070
Egypt,2021-03-05,185334
El Salvador,2021-03-05,60952
Equatorial Guinea,2021-03-05,6210
Eritrea,2021-03-05,2922
Estonia,2021-03-05,72144
Eswatini,2021-03-05,17155
Ethiopia,2021-03-05,164073
Fiji,2021-03-05,63
Finland,2021-03-05,60904
France,2021-03-05,16627
France,2021-03-05,18459
France,2021-03-05,9968
France,2021-03-05,6746
France,2021-03-05,18140
France,2021-03-05,58
France,2021-03-05,13125
France,2021-03-05,638
France,2021-03-05,24
France,2021-03-05,1571
France,2021-03-05,9
France,2021-03-05,3833572
Gabon,2021-03-05,15254
Gambia,2021-03-05,4759
Georgia,2021-03-05,272262
Germany,2021-03-05,2493887
Ghana,2021-03-05,85239
Greece,2021-03-05,201677
Grenada,2021-03-05,148
Guatemala,2021-03-05,177716
Guinea,2021-03-05,16420
Guinea-Bissau,2021-03-05,3303
Guyana,2021-03-05,8729
Haiti,2021-03-05,12536
Holy See,2021-03-05,27
Honduras,2021-03-05,172577
Hungary,2021-03-05,452547
Iceland,2021-03-05,6059
India,2021-03-05,11192045
Indonesia,2021-03-05,1368069
Iran,2021-03-05,1673470
Iraq,2021-03-05,719121
Ireland,2021-03-05,222169
Israel,2021-03-05,796465
Italy,2021-03-05,3023129
Jamaica,2021-03-05,24776
Japan,2021-03-05,437222
Jordan,2021-03-05,417934
Kazakhstan,2021-03-05,266803
Kenya,2021-03-05,107729
Kiribati,2021-03-05,0
"Korea, South",2021-03-05,92055
Kosovo,2021-03-05,71444
Kuwait,2021-03-05,198110
Kyrgyzstan,2021-03-05,86451
Laos,2021-03-05,47
Latvia,2021-03-05,89414
Lebanon,2021-03-05,390070
Lesotho,2021-03-05,10523
Liberia,2021-03-05,2023
Libya,2021-03-05,137482
Liechtenstein,2021-03-05,2588
Lithuania,2021-03-05,201335
Luxembourg,2021-03-05,56296
MS Zaandam,2021-03-05,9
Madagascar,2021-03-05,19831
Malawi,2021-03-05,32283
Malaysia,2021-03-05,310097
Maldives,2021-03-05,20565
Mali,2021-03-05,8509
Malta,2021-03-05,23871
Marshall Islands,2021-03-05,4
Mauritania,2021-03-05,17285
Mauritius,2021-03-05,625
Mexico,2021-03-05,2119305
Micronesia,2021-03-05,1
Moldova,2021-03-05,192985
Monaco,2021-03-05,2009
Mongolia,2021-03-05,3161
Montenegro,2021-03-05,78634
Morocco,2021-03-05,485567
Mozambique,2021-03-05,61529
Namibia,2021-03-05,39676
Nepal,2021-03-05,274608
Netherlands,2021-03-05,8054
Netherlands,2021-03-05,196
Netherlands,2021-03-05,4769
Netherlands,2021-03-05,2067
Netherlands,2021-03-05,1110213
New Zealand,2021-03-05,0
New Zealand,2021-03-05,2398
Nicaragua,2021-03-05,6489
Niger,2021-03-05,4740
Nigeria,2021-03-05,158042
North Macedonia,2021-03-05,106110
Norway,2021-03-05,74183
Oman,2021-03-05,142896
Pakistan,2021-03-05,588728
Palau,2021-03-05,0
Panama,2021-03-05,343743
Papua New Guinea,2021-03-05,1492
Paraguay,2021-03-05,165811
Peru,2021-03-05,1349847
Philippines,2021-03-05,587704
Poland,2021-03-05,1766490
Portugal,2021-03-05,808405
Qatar,2021-03-05,166015
Romania,2021-03-05,820931
Russia,2021-03-05,4252876
Rwanda,2021-03-05,19426
Saint Kitts and Nevis,2021-03-05,41
Saint Lucia,2021-03-05,3814
Saint Vincent and the Grenadines,2021-03-05,1645
Samoa,2021-03-05,3
San Marino,2021-03-05,3896
Sao Tome and Principe,2021-03-05,1923
Saudi Arabia,2021-03-05,379092
Senegal,2021-03-05,35468
Serbia,2021-03-05,478878
Seychelles,2021-03-05,2950
Sierra Leone,2021-03-05,3909
Singapore,2021-03-05,60007
Slovakia,2021-03-05,319582
Slovenia,2021-03-05,194165
Solomon Islands,2021-03-05,18
Somalia,2021-03-05,7850
South Africa,2021-03-05,1518979
South Sudan,2021-03-05,8527
Spain,2021-03-05,3149012
Sri Lanka,2021-03-05,84960
Sudan,2021-03-05,30479
Summer Olympics 2020,2021-03-05,0
Suriname,2021-03-05,8966
Sweden,2021-03-05,684961
Switzerland,2021-03-05,562290
Syria,2021-03-05,15870
Taiwan*,2021-03-05,960
Tajikistan,2021-03-05,13308
Tanzania,2021-03-05,509
Thailand,2021-03-05,26241
Timor-Leste,2021-03-05,119
Togo,2021-03-05,7428
Trinidad and Tobago,2021-03-05,7729
Tunisia,2021-03-05,236356
Turkey,2021-03-05,2757460
US,2021-03-05,28968304
Uganda,2021-03-05,40452
Ukraine,2021-03-05,1433200
United Arab Emirates,2021-03-05,405277
United Kingdom,2021-03-05,18
United Kingdom,2021-03-05,722
United Kingdom,2021-03-05,153
United Kingdom,2021-03-05,451
United Kingdom,2021-03-05,4041
United Kingdom,2021-03-05,54
United Kingdom,2021-03-05,4244
United Kingdom,2021-03-05,605
United Kingdom,2021-03-05,20
United Kingdom,2021-03-05,4
United Kingdom,2021-03-05,2172
United Kingdom,2021-03-05,4207304
Uruguay,2021-03-05,61929
Uzbekistan,2021-03-05,80081
Vanuatu,2021-03-05,1
Venezuela,2021-03-05,141356
Vietnam,2021-03-05,2494
West Bank and Gaza,2021-03-05,193029
Yemen,2021-03-05,2411
Zambia,2021-03-05,81341
Zimbabwe,2021-03-05,36248
Afghanistan,2021-03-06,55840
Albania,2021-03-06,112078
Algeria,2021-03-06,114104
Andorra,2021-03-06,11019
Angola,2021-03-06,21055
Antigua and Barbuda,2021-03-06,813
Argentina,2021-03-06,2146714
Armenia,2021-03-06,174257
Australia,2021-03-06,122
Australia,2021-03-06,5209
Australia,2021-03-06,105
Australia,2021-03-06,1349
Australia,2021-03-06,618
Australia,2021-03-06,234
Australia,2021-03-06,20481
Australia,2021-03-06,916
Austria,2021-03-06,472871
Azerbaijan,2021-03-06,236365
Bahamas,2021-03-06,8600
Bahrain,2021-03-06,126126
Bangladesh,2021-03-06,549724
Barbados,2021-03-06,3264
Belarus,2021-03-06,294432
Belgium,2021-03-06,785809
Belize,2021-03-06,12335
Benin,2021-03-06,6071
Bhutan,2021-03-06,868
Bolivia,2021-03-06,253950
Bosnia and Herzegovina,2021-03-06,135513
Botswana,2021-03-06,31746
Brazil,2021-03-06,10938836
Brunei,2021-03-06,189
Bulgaria,2021-03-06,259811
Burkina Faso,2021-03-06,12153
Burma,2021-03-06,142023
Burundi,2021-03-06,2299
Cabo Verde,2021-03-06,15724
Cambodia,2021-03-06,987
Cameroon,2021-03-06,35714
Canada,2021-03-06,135537
Canada,2021-03-06,83107
Canada,2021-03-06,0
Canada,2021-03-06,13
Canada,2021-03-06,32170
Canada,2021-03-06,1453
Canada,2021-03-06,1005
Canada,2021-03-06,47
Canada,2021-03-06,1657
Canada,2021-03-06,377
Canada,2021-03-06,312447
Canada,2021-03-06,136
Canada,2021-03-06,291628
Canada,2021-03-06,13
Canada,2021-03-06,29593
Canada,2021-03-06,72
Central African Republic,2021-03-06,5018
Chad,2021-03-06,4161
Chile,2021-03-06,850483
China,2021-03-06,994
China,2021-03-06,1049
China,2021-03-06,591
China,2021-03-06,551
China,2021-03-06,187
China,2021-03-06,2229
China,2021-03-06,267
China,2021-03-06,147
China,2021-03-06,171
China,2021-03-06,1317
China,2021-03-06,1610
China,2021-03-06,1305
China,2021-03-06,11074
China,2021-03-06,68151
China,2021-03-06,1037
China,2021-03-06,367
China,2021-03-06,704
China,2021-03-06,935
China,2021-03-06,573
China,2021-03-06,406
China,2021-03-06,48
China,2021-03-06,75
China,2021-03-06,18
China,2021-03-06,555
China,2021-03-06,869
China,2021-03-06,1811
China,2021-03-06,240
China,2021-03-06,918
China,2021-03-06,361
China,2021-03-06,1
China,2021-03-06,0
China,2021-03-06,980
China,2021-03-06,234
China,2021-03-06,1322
Colombia,2021-03-06,2273245
Comoros,2021-03-06,3596
Congo (Brazzaville),2021-03-06,9179
Congo (Kinshasa),2021-03-06,26469
Costa Rica,2021-03-06,206640
Cote d'Ivoire,2021-03-06,34935
Croatia,2021-03-06,246120
Cuba,2021-03-06,54835
Cyprus,2021-03-06,36575
Czechia,2021-03-06,1312164
Denmark,2021-03-06,658
Denmark,2021-03-06,31
Denmark,2021-03-06,214326
Diamond Princess,2021-03-06,712
Djibouti,2021-03-06,6134
Dominica,2021-03-06,144
Dominican Republic,2021-03-06,242660
Ecuador,2021-03-06,292943
Egypt,2021-03-06,185922
El Salvador,2021-03-06,61101
Equatorial Guinea,2021-03-06,6329
Eritrea,2021-03-06,2944
